age,workclass,fnlwgt,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,income
10,4,220754,10,16,4,1,3,4,0,0,0,40,38,0
5,4,64292,11,9,4,13,1,4,0,0,0,40,38,0
12,4,126060,11,9,2,12,5,4,0,0,0,40,38,1
35,4,78012,11,9,6,12,4,4,0,0,1762,40,38,0
15,4,210562,8,11,0,3,3,4,1,0,0,46,38,0
6,4,350181,11,9,4,12,1,4,1,0,0,40,38,0
10,4,233421,15,10,4,1,3,4,1,0,0,20,38,0
36,4,167170,11,9,6,7,1,2,0,0,0,40,38,0
1,4,260801,11,9,4,6,3,4,1,0,0,20,38,0
24,4,173370,9,13,5,12,4,4,0,0,0,30,38,0
10,4,135520,11,9,2,7,5,4,0,0,0,40,6,0
13,4,121308,15,10,0,12,3,4,1,0,0,40,38,0
24,4,444743,11,9,0,13,4,4,0,0,0,40,38,0
4,4,65225,15,10,4,1,1,4,0,0,0,30,38,0
41,7,136982,11,9,3,8,4,2,0,0,0,40,15,0
28,7,271962,9,13,0,11,1,4,0,0,0,40,38,0
23,4,204046,0,6,0,14,3,4,1,0,0,40,38,0
4,4,225823,15,10,4,1,1,4,0,0,0,40,38,0
12,4,183009,9,13,4,10,1,3,0,0,1590,40,38,0
33,4,121038,8,11,2,8,5,2,0,0,0,40,38,0
9,4,49092,11,9,2,3,0,4,1,0,0,40,38,0
6,4,148709,11,9,5,6,2,4,0,0,0,40,38,0
10,4,209205,9,13,4,13,3,4,1,0,0,40,38,0
19,2,285865,9,13,4,1,1,2,0,0,0,40,38,0
5,1,216129,11,9,4,1,2,4,1,0,0,40,38,0
20,1,40955,15,10,4,8,3,4,1,0,0,40,23,0
37,4,197189,9,13,2,14,0,4,1,0,0,40,38,0
19,4,33001,11,9,0,5,4,4,1,0,0,50,38,0
27,4,227399,8,11,2,4,0,2,1,0,0,40,38,0
21,4,164050,15,10,2,11,0,2,1,0,0,40,38,1
32,4,259087,15,10,0,3,1,4,0,0,0,40,38,0
1,4,236262,1,7,4,6,3,4,1,0,0,12,38,0
9,4,177929,9,13,4,12,1,4,1,0,0,48,38,0
31,4,166929,9,13,2,1,0,4,1,0,0,45,0,1
15,4,199963,1,7,2,7,5,4,0,0,0,40,38,0
18,7,98776,11,9,4,13,3,4,1,0,0,40,38,0
23,4,135056,11,9,4,1,1,4,0,0,0,45,38,0
23,6,55363,11,9,2,3,0,4,1,3411,0,40,38,0
25,7,102343,14,15,2,10,0,1,1,0,0,72,18,1
13,4,231263,11,9,2,12,0,4,1,0,0,40,38,0
2,4,226913,15,10,4,12,3,4,0,0,0,20,38,0
19,4,129573,7,12,2,12,0,4,1,0,0,60,38,1
14,4,191001,11,9,4,12,1,4,0,0,0,40,38,0
33,1,69345,7,12,2,4,0,4,1,0,0,60,38,0
21,4,204556,11,9,0,3,1,2,1,0,0,40,38,0
18,4,192626,15,10,2,10,0,4,1,0,0,50,38,1
28,4,202812,9,13,2,10,0,4,1,0,0,40,38,1
12,4,405177,0,6,5,12,4,4,0,0,0,40,38,0
24,4,227890,15,10,0,3,1,4,1,0,0,46,38,1
16,4,101352,14,15,4,10,1,4,0,0,0,50,38,1
32,4,82572,15,10,4,8,1,4,0,0,0,60,38,0
11,4,132686,15,10,2,4,0,4,1,0,0,40,38,1
32,2,149210,9,13,2,11,0,2,1,15024,0,40,38,1
10,4,245661,11,9,5,7,3,4,0,0,0,40,38,0
30,5,483596,11,9,2,4,0,4,1,2885,0,32,38,0
25,7,104663,10,16,4,4,1,4,0,0,0,40,21,1
13,4,347166,11,9,4,4,1,4,1,0,0,60,38,0
20,2,108540,11,9,2,3,0,4,1,0,0,40,38,0
20,4,333305,10,16,2,10,5,4,0,0,0,35,38,0
34,4,155408,11,9,3,12,1,2,0,0,0,38,38,0
10,1,246372,11,9,2,8,0,4,1,0,0,40,38,0
36,4,30290,11,9,4,12,1,4,0,0,0,40,38,0
28,4,347321,11,9,4,3,1,4,1,0,0,40,38,0
20,5,205852,9,13,2,10,0,4,1,0,0,45,38,0
23,1,163215,9,13,4,10,1,4,0,0,0,40,0,0
37,7,93449,12,14,2,10,0,1,1,0,0,40,18,1
30,5,116927,11,9,2,4,0,4,1,0,0,42,38,1
18,4,164526,11,9,2,8,0,4,1,0,0,40,40,1
16,4,31573,11,9,2,7,0,4,1,0,0,40,38,0
11,2,125159,15,10,4,1,2,2,1,0,0,40,14,0
22,7,201105,9,13,2,4,5,4,0,0,0,55,38,1
8,0,122745,11,9,4,0,3,4,1,0,1602,40,38,0
16,4,150570,9,13,2,12,0,4,1,0,0,40,38,0
17,4,118941,1,7,4,8,1,4,0,0,0,40,20,0
36,4,141388,11,9,2,14,0,4,1,0,0,40,38,1
4,4,174714,7,12,4,1,3,4,1,0,0,35,38,0
14,7,75755,10,16,2,4,0,4,1,7298,0,55,38,1
46,4,133144,11,9,2,10,0,4,1,0,0,45,38,0
4,6,318865,15,10,4,8,3,4,1,0,0,30,38,0
42,4,109638,11,9,2,3,0,4,1,0,0,40,38,1
33,4,92969,3,2,5,10,4,2,0,0,0,40,38,0
49,0,376028,11,9,2,0,5,4,0,0,0,20,38,0
2,4,144161,11,9,4,14,3,4,1,0,0,30,38,0
14,4,183778,9,13,4,13,1,4,1,0,0,45,38,0
6,4,398904,9,13,2,10,5,4,0,0,0,40,38,0
28,4,170846,8,11,2,4,5,4,0,0,0,40,38,1
18,2,204277,9,13,2,10,0,4,1,0,0,40,38,0
15,4,205152,9,13,4,3,3,4,1,0,0,40,38,0
3,4,225395,5,4,4,7,2,4,0,0,0,60,25,0
21,4,33975,11,9,2,4,2,4,1,0,0,40,38,1
32,4,147032,11,9,2,8,5,1,0,0,0,8,29,0
47,4,174826,11,9,0,7,1,4,0,0,0,40,38,0
43,2,232769,1,7,2,14,0,4,1,0,0,20,38,0
8,4,36984,9,13,4,10,1,4,0,0,0,50,38,0
4,4,292264,11,9,4,3,1,4,1,0,0,35,38,0
9,4,303973,11,9,4,9,2,4,0,0,1602,15,25,0
6,4,287988,15,10,4,1,1,4,1,0,0,20,38,0
50,5,330144,12,14,2,12,0,4,1,0,0,48,38,1
7,4,191948,11,9,0,12,4,4,0,0,0,30,38,0
29,4,324601,3,2,5,7,3,4,0,0,0,40,13,0
21,7,200289,10,16,2,10,0,1,1,0,0,40,35,0
3,4,113307,5,4,4,7,2,4,1,0,0,40,38,0
11,0,194087,15,10,4,0,2,4,0,0,0,40,38,0
9,4,155213,9,13,4,10,1,4,1,0,0,48,38,0
41,4,175127,11,9,2,7,0,4,1,0,0,40,38,0
14,7,358461,15,10,4,8,1,1,1,0,0,40,38,0
20,7,354929,7,12,0,11,1,2,1,0,0,38,38,0
36,7,104501,10,16,2,10,0,4,1,0,0,40,0,1
28,4,112929,5,4,0,7,1,2,0,0,0,35,38,0
16,4,132832,11,9,4,1,1,4,0,0,0,50,38,0
16,7,357691,12,14,2,11,0,2,1,0,0,40,38,0
18,4,114605,11,9,0,6,1,4,1,0,0,25,38,0
43,6,525878,11,9,2,4,0,2,1,0,0,40,38,0
4,4,68358,15,10,4,12,3,4,0,0,0,20,38,0
21,4,174571,0,6,2,3,0,2,1,0,0,45,38,0
23,4,42703,8,11,0,3,4,4,0,0,0,40,38,0
23,4,220589,15,10,2,12,5,4,0,0,0,40,38,1
27,6,197558,14,15,2,10,0,4,1,0,0,70,38,1
10,4,423250,15,10,2,4,0,4,1,0,0,60,38,0
17,6,29254,15,10,2,3,0,4,1,0,0,55,38,1
3,0,308924,15,10,4,0,3,4,1,0,0,25,38,0
32,2,276247,15,10,2,11,0,4,1,0,0,40,38,0
20,4,213841,15,10,2,3,0,4,1,0,0,50,38,1
35,4,181677,0,6,2,14,0,4,1,0,0,30,38,1
29,4,160061,15,10,2,7,0,2,1,0,0,40,38,0
3,4,285295,15,10,4,7,1,1,0,0,0,40,0,0
26,4,265266,11,9,2,3,0,4,1,0,0,40,38,0
29,2,222115,9,13,0,1,1,4,0,99999,0,40,38,1
8,7,194954,15,10,2,8,5,4,0,0,0,15,38,0
31,4,156926,9,13,0,1,1,4,1,0,0,40,38,0
19,2,217414,15,10,0,11,4,4,1,0,0,55,38,0
20,4,538443,11,9,0,3,1,4,1,14344,0,40,38,1
1,0,192399,15,10,4,0,3,4,1,0,0,60,38,0
25,4,383493,12,14,2,10,0,4,1,0,0,50,38,1
43,4,193235,7,12,2,1,0,4,1,0,0,24,38,0
20,5,99452,15,10,2,14,0,4,1,0,0,55,38,1
27,2,254134,7,12,0,13,1,2,1,0,0,40,38,0
15,4,90446,0,6,2,3,0,4,1,0,0,40,38,0
12,4,116613,9,13,4,1,3,4,0,0,0,40,31,0
25,2,238188,12,14,2,10,0,4,1,0,0,35,38,1
0,4,95909,1,7,4,6,3,4,1,0,0,12,38,0
24,4,82319,2,8,2,8,5,4,0,0,0,10,38,0
17,4,182274,15,10,2,4,5,4,0,0,1887,40,38,1
39,4,179625,0,6,5,8,4,4,0,0,0,32,38,0
11,4,119793,15,10,4,1,3,4,1,0,0,40,38,0
11,6,254989,1,7,4,12,3,4,1,0,0,40,38,0
2,4,104830,5,4,4,14,4,4,1,0,0,25,13,0
32,1,110373,15,10,2,13,0,4,1,0,0,40,38,1
19,6,135416,15,10,2,8,5,4,0,0,0,50,38,0
8,4,298225,15,10,2,14,0,4,1,0,0,35,38,0
25,4,166740,9,13,0,10,1,4,1,0,0,40,38,0
30,6,213668,14,15,2,10,0,4,1,0,1977,50,38,1
9,4,276624,15,10,2,11,0,4,1,0,0,40,38,0
18,4,226789,15,10,2,4,0,4,1,0,0,58,38,0
20,4,31023,11,9,2,3,0,4,1,0,0,45,38,0
22,2,116666,11,9,4,11,3,0,1,4650,0,48,38,0
25,4,136986,11,9,2,4,0,4,1,0,0,35,38,1
24,4,179580,15,10,0,8,1,4,0,0,0,36,38,1
6,4,103277,15,10,0,8,3,4,0,0,0,24,38,0
14,1,351141,11,9,2,13,0,4,1,0,0,40,38,0
19,2,191161,15,10,2,11,0,4,1,0,0,57,38,1
3,4,148709,15,10,4,10,4,4,0,0,0,25,38,0
19,4,128382,15,10,4,7,4,4,1,0,0,45,38,0
33,4,144361,11,9,2,7,0,4,1,0,0,50,38,1
20,4,172538,11,9,4,7,3,4,1,0,0,40,38,0
8,4,102476,9,13,4,5,3,4,1,27828,0,50,38,1
22,4,46028,15,10,0,8,4,4,0,0,0,60,38,0
15,4,198452,11,9,2,5,5,4,0,0,0,40,38,0
42,4,193895,15,10,6,1,1,4,0,0,0,35,38,0
12,4,233421,9,13,2,3,0,4,1,3411,0,45,38,0
33,4,378747,11,9,2,14,0,2,1,0,0,40,38,0
25,4,31251,8,11,2,12,0,4,1,0,0,37,38,0
15,4,71540,15,10,0,10,1,4,1,0,0,40,38,0
31,4,194772,7,12,2,12,0,4,1,0,1902,40,38,1
3,4,34568,11,9,2,3,0,4,1,3781,0,35,38,0
33,6,36480,0,6,0,3,1,4,1,0,0,45,38,0
1,4,116528,15,10,4,3,1,4,1,0,0,30,38,0
43,4,52152,12,14,4,10,1,4,1,0,0,50,38,0
43,4,216690,15,10,2,10,0,4,1,0,0,40,0,0
25,2,227065,12,14,4,10,1,4,1,0,0,22,38,0
32,4,84013,11,9,0,8,4,4,0,0,0,35,38,0
18,5,82051,15,10,2,12,5,4,0,0,0,40,38,0
13,6,176185,7,12,2,12,0,4,1,0,0,60,19,0
42,4,115414,15,10,2,4,0,4,1,0,0,40,38,1
7,5,493034,11,9,4,8,1,2,1,13550,0,50,38,1
38,4,354923,7,12,0,1,4,4,0,0,0,40,38,0
2,4,393712,11,9,4,1,3,4,0,0,0,20,38,0
22,4,98941,11,9,2,3,0,4,1,0,0,40,38,0
31,4,141483,15,10,0,4,4,4,0,0,0,40,38,0
27,4,172479,9,13,2,10,0,4,1,7688,0,40,38,1
4,4,226145,15,10,4,6,3,4,1,0,0,30,38,0
6,4,394612,9,13,4,13,3,2,1,0,0,40,38,0
5,4,231085,15,10,4,8,3,4,1,0,0,30,38,0
38,6,183810,12,14,2,10,0,4,1,0,0,55,38,1
2,4,186159,15,10,4,12,1,4,0,0,0,40,38,0
6,4,162282,15,10,4,6,1,4,1,0,0,25,38,0
29,4,219021,11,9,2,14,0,4,1,15024,0,44,38,1
6,4,273206,9,13,4,1,1,4,0,0,0,23,38,0
30,5,332355,12,14,2,4,0,4,1,15024,0,50,38,1
6,4,102729,15,10,4,12,3,4,0,0,0,15,38,0
25,4,198096,15,10,2,8,0,4,1,0,0,40,38,1
5,7,292933,9,13,4,1,3,4,0,0,0,10,38,0
1,4,135924,11,9,4,1,3,4,1,0,0,20,38,0
20,4,99146,9,13,2,4,0,4,1,0,1977,50,38,1
17,4,27409,6,5,2,3,0,4,1,0,0,50,38,0
13,4,299507,7,12,5,8,4,4,0,0,0,40,38,0
45,6,102631,15,10,6,5,4,4,0,0,0,50,38,0
34,4,153486,15,10,2,6,0,4,1,0,0,40,38,0
17,4,434292,11,9,2,8,0,2,1,0,0,30,38,0
11,6,240172,12,14,4,10,3,4,1,0,0,40,38,0
39,4,219426,0,6,4,6,1,4,1,0,0,40,38,0
29,4,295791,11,9,0,13,1,4,0,0,0,30,38,0
29,4,114032,15,10,2,13,0,4,1,0,1887,45,38,1
6,2,496382,15,10,3,1,3,4,0,0,0,40,13,0
16,4,376483,9,13,2,1,5,2,0,0,0,30,38,0
10,4,107218,11,9,4,8,3,1,1,0,0,40,38,0
4,4,246207,15,10,4,1,3,2,0,0,0,20,38,0
1,0,80564,11,9,4,0,3,4,1,0,0,60,38,0
19,4,83089,4,3,2,7,0,4,1,7298,0,40,25,1
20,2,328301,9,13,0,10,1,4,0,0,0,36,38,0
22,2,301614,1,7,2,8,0,4,1,0,0,40,38,0
19,4,199739,11,9,2,14,0,4,1,7298,0,60,38,1
7,4,180060,7,12,4,3,1,4,1,2354,0,40,38,0
9,4,121040,7,12,4,4,3,2,0,0,0,40,38,0
20,4,125550,11,9,0,12,1,4,0,0,0,60,38,0
17,4,170772,11,9,2,3,0,4,1,0,0,50,38,0
16,4,180551,11,9,0,4,4,4,0,0,0,40,38,0
16,6,48189,11,9,2,11,0,4,1,0,0,30,38,0
3,4,432154,11,9,4,12,3,4,0,0,0,8,25,0
9,4,263200,15,10,0,1,4,4,0,0,0,38,38,0
30,4,123207,11,9,2,1,5,4,0,0,0,20,38,1
0,4,110798,1,7,4,12,3,4,0,0,0,20,38,0
36,4,238481,8,11,2,4,0,4,1,0,1485,40,38,0
14,4,185528,15,10,0,12,3,4,0,0,0,35,38,0
17,4,181311,1,7,2,7,0,4,1,0,0,40,38,0
6,4,528616,4,3,2,8,0,4,1,0,0,40,25,0
22,4,272950,9,13,2,3,0,4,1,0,0,45,38,1
5,0,195532,11,9,4,0,3,4,0,0,0,40,38,0
4,4,197583,15,10,4,1,3,4,0,0,0,20,38,0
23,4,48612,11,9,4,1,4,2,0,0,0,35,38,0
37,2,31533,12,14,2,1,0,4,1,7298,0,40,38,1
15,1,148138,9,13,2,10,0,1,1,0,2002,40,19,0
12,2,30069,11,9,2,8,5,4,0,2635,0,40,38,0
51,0,170182,15,10,4,0,4,2,0,0,0,40,38,0
10,2,230885,9,13,2,11,0,4,1,0,0,45,38,1
37,4,174102,15,10,4,4,1,4,1,0,0,40,38,1
6,4,352606,11,9,0,9,4,4,0,0,0,40,38,0
21,4,241153,12,14,2,4,0,4,1,0,0,48,38,1
37,4,155433,11,9,2,8,5,4,0,0,0,35,38,0
4,4,109414,15,10,4,10,3,1,1,0,1974,40,38,0
23,4,125461,8,11,4,10,1,4,1,0,0,42,38,0
2,4,331556,0,6,4,8,1,4,0,0,0,40,38,0
4,0,138575,11,9,4,0,2,4,1,0,0,60,38,0
18,4,223514,9,13,2,1,5,2,0,0,0,40,38,0
22,4,115418,15,10,4,1,3,4,0,2174,0,45,38,0
21,4,193026,11,9,4,8,4,4,1,0,1408,40,0,0
24,4,147206,2,8,2,6,0,4,1,0,0,40,38,1
9,4,174592,15,10,4,1,1,4,0,0,0,40,38,0
18,4,268620,11,9,0,8,1,4,0,0,0,45,38,0
53,6,150886,15,10,2,3,0,4,1,0,0,25,38,0
28,4,112362,0,6,2,12,0,4,1,0,0,40,38,0
66,4,195507,11,9,6,11,1,4,1,0,0,55,38,0
42,4,192983,11,9,5,8,1,4,0,0,0,40,38,0
1,4,120544,6,5,4,8,3,2,1,0,0,15,38,0
14,4,59083,11,9,2,1,0,4,1,0,0,40,38,0
26,4,208277,12,14,2,10,5,4,0,0,0,45,38,1
7,2,184678,9,13,4,10,1,4,0,0,0,40,38,0
16,4,278736,8,11,2,7,0,4,1,0,0,50,38,0
31,2,39464,12,14,4,10,1,4,0,0,0,52,38,0
10,4,162343,9,13,2,4,0,4,1,0,0,40,6,0
24,4,204046,11,9,2,3,0,4,1,0,0,40,38,0
8,4,255647,11,9,2,8,5,4,0,0,0,25,25,0
36,4,123011,11,9,0,14,1,4,1,0,0,40,38,1
49,6,291362,14,15,2,10,0,4,1,0,0,50,38,0
14,4,159187,15,10,2,3,0,4,1,0,0,40,38,1
13,7,126414,9,13,3,1,1,4,1,0,0,40,38,0
5,4,227626,11,9,0,14,1,4,1,0,0,40,38,0
30,5,173783,9,13,2,12,0,4,1,15024,0,60,38,1
57,4,211075,11,9,2,4,0,4,1,0,0,40,38,1
20,4,176756,15,10,2,1,0,2,1,0,1485,70,38,1
18,6,31095,15,10,5,5,1,4,1,4101,0,60,38,0
34,6,32372,9,13,2,4,0,4,1,0,1672,70,38,0
23,4,331651,15,10,5,8,1,4,0,0,0,40,38,0
34,2,146325,10,16,2,10,0,4,1,0,1887,40,38,1
9,4,515025,0,6,2,6,5,4,0,0,0,40,38,0
36,4,394474,7,12,4,1,4,2,0,0,0,40,38,0
15,4,400535,11,9,2,3,0,4,1,3781,0,40,38,0
12,6,337505,15,10,2,3,0,1,1,0,0,40,34,0
25,4,211860,11,9,5,1,1,4,1,0,0,40,38,0
5,4,102684,15,10,4,14,1,4,1,0,0,32,38,0
45,0,225657,11,9,2,0,0,4,1,0,0,24,38,0
16,4,121966,11,9,0,1,1,4,0,0,0,40,38,0
4,4,396790,11,9,4,14,3,2,1,0,0,20,38,0
29,2,149949,9,13,2,10,0,4,1,0,0,45,38,1
8,4,252187,1,7,4,6,1,4,1,0,0,40,38,0
12,4,209934,4,3,2,8,0,4,1,0,0,40,25,0
12,1,229300,9,13,4,10,1,4,1,0,0,48,38,0
16,4,170769,10,16,0,12,1,4,1,99999,0,60,38,1
33,4,200618,7,12,0,3,1,4,1,0,0,40,38,0
5,4,216984,11,9,4,1,1,0,0,0,0,40,38,0
23,4,212760,11,9,0,3,1,4,1,0,0,40,38,0
11,4,150309,11,9,2,7,0,0,1,0,0,45,38,0
37,4,174655,11,9,2,1,0,4,1,0,0,40,38,0
12,4,109621,11,9,2,3,0,4,1,0,0,40,38,0
32,4,225124,11,9,6,7,4,2,0,0,0,40,38,0
29,4,172695,1,7,6,8,1,4,0,0,0,27,8,0
54,6,238479,0,6,2,3,0,4,1,0,0,8,38,0
10,4,37754,15,10,2,5,0,4,1,0,0,80,38,0
39,4,85018,11,9,4,1,1,4,0,0,0,40,38,0
47,4,256466,11,9,2,13,0,1,1,0,0,60,29,1
6,4,169188,15,10,2,4,5,4,0,0,0,25,38,0
19,4,210945,9,13,2,10,0,4,1,0,0,40,38,1
22,2,287031,12,14,2,10,0,4,1,0,0,45,38,1
9,4,224361,11,9,4,4,1,4,1,0,0,40,38,0
14,1,108464,7,12,2,13,0,4,1,0,0,40,38,0
19,4,75826,9,13,0,1,4,4,0,0,0,40,38,0
26,4,120277,11,9,2,3,0,4,1,0,0,40,38,1
8,4,104439,15,10,4,1,1,4,0,0,0,50,38,0
10,4,56870,11,9,2,7,0,4,1,0,0,40,38,0
7,4,200819,2,8,4,12,1,4,1,0,0,40,38,0
33,6,170562,7,12,2,11,0,4,1,0,0,20,38,0
13,4,80933,11,9,2,3,0,4,1,0,0,40,38,0
7,4,33088,1,7,4,6,1,4,1,0,0,40,38,0
24,2,112763,12,14,0,10,4,4,0,7430,0,36,38,1
12,4,177651,15,10,4,4,1,4,1,0,0,45,38,0
14,4,261943,15,10,2,4,0,4,1,0,0,40,38,0
37,4,169785,15,10,0,4,1,4,0,0,0,40,21,0
3,4,141481,1,7,2,12,2,4,0,0,0,50,38,0
20,4,433491,11,9,4,8,3,4,1,0,0,40,38,0
11,2,86615,11,9,4,8,3,2,1,0,0,30,38,0
22,4,125550,11,9,2,1,5,4,0,0,0,40,38,1
29,7,421223,15,10,4,4,1,4,0,0,0,40,38,0
18,4,26999,9,13,5,4,4,4,0,0,0,42,38,0
19,6,241998,15,10,2,12,0,4,1,99999,0,20,38,1
17,0,133861,11,9,2,0,0,4,1,0,0,25,38,0
27,4,115323,12,14,2,4,0,4,1,0,0,40,38,1
17,5,23778,9,13,0,4,1,4,1,0,0,50,38,0
11,6,190836,11,9,2,12,0,4,1,0,0,50,38,1
21,5,159179,14,15,2,10,0,4,1,0,0,45,38,1
47,0,205479,9,13,2,0,0,4,1,0,0,50,38,1
2,0,47713,15,10,4,0,3,4,0,0,0,40,38,0
18,4,163237,9,13,2,12,0,4,1,0,0,52,38,1
44,4,202202,11,9,4,1,1,4,0,0,0,40,38,0
28,4,168837,15,10,0,12,4,4,0,0,0,40,38,0
19,4,112271,11,9,2,14,0,4,1,0,0,40,38,0
17,4,52537,11,9,4,14,4,2,1,0,0,30,38,0
10,4,38353,8,11,2,12,0,4,1,0,0,60,38,0
5,4,141698,0,6,4,3,4,4,1,0,0,40,38,0
9,4,28856,9,13,4,13,1,4,0,0,0,40,38,0
2,4,175652,1,7,4,8,2,4,0,0,0,15,38,0
19,4,213008,11,9,0,5,1,4,1,0,0,40,38,0
34,4,196501,9,13,0,4,1,4,1,14084,0,50,38,1
46,4,118798,11,9,2,3,0,4,1,99999,0,40,38,1
34,4,92463,11,9,2,1,0,4,1,0,0,40,38,0
3,7,125165,15,10,4,1,3,4,0,0,0,25,38,0
25,6,103980,8,11,2,10,0,4,1,0,0,50,38,0
23,0,180362,9,13,4,0,3,4,0,0,0,40,38,0
8,4,53903,15,10,2,3,0,4,1,0,0,40,38,0
23,4,179735,8,11,0,1,4,4,0,0,0,50,38,0
24,0,277390,9,13,2,0,5,4,0,0,0,30,38,1
32,4,122177,11,9,4,6,3,4,1,0,0,80,38,0
29,4,188161,11,9,5,7,3,2,0,0,0,40,38,0
15,6,170108,11,9,5,12,1,4,1,0,0,50,38,0
11,4,175262,15,10,2,6,0,2,1,0,0,40,25,0
2,0,204441,11,9,4,0,2,2,1,0,0,20,38,0
2,4,164395,11,9,4,1,3,4,0,0,0,25,38,0
1,4,115630,1,7,4,1,3,2,1,0,0,20,38,0
22,4,178815,11,9,4,12,1,4,1,0,0,55,38,0
43,6,168223,9,13,0,10,1,4,0,0,0,30,38,0
29,2,202560,9,13,0,10,1,4,0,0,1408,40,38,0
21,4,100295,5,4,2,7,5,4,0,0,0,50,2,1
19,4,172256,11,9,2,7,0,4,1,0,0,44,38,1
28,4,51664,15,10,2,12,0,4,1,0,0,40,38,0
43,7,358893,9,13,0,10,1,4,0,0,2339,40,38,0
13,4,115963,1,7,2,3,0,4,1,0,0,40,38,0
5,4,333910,15,10,4,13,1,4,0,0,0,43,38,0
6,4,148948,15,10,4,4,1,4,1,0,0,45,38,0
31,7,130561,15,10,4,10,1,2,0,0,0,24,38,0
29,4,428350,11,9,2,8,3,4,0,0,0,15,38,0
26,4,188808,12,14,2,4,0,4,1,0,0,45,38,1
8,4,112847,11,9,2,14,3,3,1,0,0,40,38,0
33,4,110748,15,10,4,10,1,4,1,0,0,40,38,0
44,5,156653,11,9,0,12,1,4,1,0,0,55,38,0
18,4,196491,9,13,4,12,1,4,1,0,0,50,38,0
48,2,254413,15,10,0,4,1,4,0,0,0,40,38,0
39,4,91262,11,9,2,14,0,1,1,0,0,45,38,0
26,6,154785,9,13,2,7,5,1,0,0,0,80,36,0
38,4,84231,11,9,2,14,0,4,1,0,0,50,38,0
5,4,226327,15,10,4,1,3,4,0,0,0,40,38,0
23,4,248406,15,10,0,7,3,4,1,0,0,32,38,0
18,4,54317,11,9,2,5,0,4,1,0,1672,50,38,0
5,0,32732,15,10,4,0,3,4,1,0,0,50,38,0
3,4,95918,6,5,2,7,0,4,1,0,0,40,38,0
29,2,375675,2,8,2,8,0,4,1,0,0,35,38,1
26,4,244172,11,9,5,14,4,4,1,0,0,40,25,0
29,1,233555,11,9,0,1,4,2,0,0,0,40,0,0
22,4,326342,1,7,2,8,0,2,1,2635,0,37,38,0
17,4,77271,11,9,4,4,4,4,0,0,0,20,9,0
18,4,33397,11,9,0,8,1,4,0,0,0,35,38,0
13,4,446358,11,9,4,1,4,4,1,0,0,41,38,0
8,4,151810,11,9,4,7,1,2,1,0,0,28,38,0
27,4,125461,12,14,2,4,0,4,1,0,0,35,38,1
18,4,133906,11,9,0,1,4,4,0,0,0,40,38,0
24,4,155106,11,9,2,6,0,4,1,0,0,40,38,0
26,1,203637,9,13,2,1,0,4,1,7298,0,40,38,1
15,4,232766,15,10,4,1,1,4,0,0,0,40,38,0
33,4,305319,5,4,2,3,0,4,1,0,0,40,38,0
3,4,121023,15,10,4,1,3,4,0,0,0,15,38,0
12,4,198997,11,9,2,1,5,4,0,0,0,20,38,0
21,4,167140,14,15,2,10,0,4,1,99999,0,70,38,1
3,4,38772,0,6,4,6,4,4,1,0,0,50,38,0
24,4,253759,11,9,4,12,4,2,0,0,0,40,38,0
10,4,130067,15,10,4,4,1,4,0,0,0,65,38,0
20,4,203828,6,5,2,3,0,4,1,0,0,40,38,0
45,7,221558,12,14,5,10,4,4,0,0,0,24,0,0
14,4,156464,0,6,0,8,1,4,1,0,0,40,38,0
32,4,72333,15,10,0,1,1,1,0,0,0,40,38,0
16,2,83671,9,13,4,10,1,2,0,0,0,50,38,0
14,4,339482,11,9,2,3,0,4,1,0,1848,40,38,1
2,4,91928,15,10,4,8,2,4,0,0,0,35,38,0
27,4,99203,5,4,2,7,0,4,1,0,0,40,38,0
14,5,455995,15,10,4,4,1,4,1,0,0,65,38,1
45,4,192515,11,9,6,5,4,4,0,0,0,40,38,0
48,6,111483,15,10,2,4,0,4,1,0,2174,10,38,1
0,4,221129,6,5,2,8,0,4,1,0,0,40,38,0
43,4,85413,11,9,2,14,0,4,1,0,0,44,38,1
14,4,196125,1,7,2,3,0,4,1,0,0,40,38,0
12,4,265638,15,10,4,8,4,2,0,0,0,40,38,0
36,4,177727,11,9,2,7,0,4,1,0,0,40,38,1
27,4,205822,15,10,2,12,0,4,1,0,0,40,38,1
26,4,112607,1,7,2,12,0,4,1,0,0,60,38,0
23,1,177595,15,10,2,3,0,4,1,0,1579,40,38,0
1,4,183315,1,7,4,12,3,2,0,0,0,10,38,0
30,4,116279,11,9,0,3,4,4,0,0,0,43,38,0
21,1,122493,9,13,2,10,0,4,1,4064,0,40,38,0
20,4,215419,7,12,2,8,5,4,0,0,0,25,38,0
23,4,310101,15,10,5,12,1,0,0,0,0,40,38,0
40,5,61885,11,9,2,10,0,2,1,0,0,60,38,1
26,4,59107,11,9,5,8,1,4,0,4101,0,40,38,0
15,4,227214,9,13,2,10,0,3,1,0,0,40,7,0
47,4,239450,15,10,2,12,0,4,1,0,0,40,38,0
1,4,118847,2,8,4,12,3,4,0,0,0,20,38,0
23,6,95226,9,13,4,4,1,4,1,0,0,50,38,0
0,0,659273,1,7,4,0,3,2,0,0,0,40,37,0
6,4,215395,11,9,4,7,1,4,1,0,0,40,38,0
28,4,170600,8,11,0,1,4,2,0,0,0,40,38,0
28,6,91044,12,14,0,10,1,4,0,0,0,15,38,0
